device_0,device_1,device_2,device_3,device_4,device_5,device_6,device_7,device_8,device_9,class
-66.0,-80.0,-68.0,-78.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-82.0,-70.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-52.0,26
-64.0,-78.0,-70.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-66.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-52.0,26
-66.0,-80.0,-66.0,-78.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-64.0,-82.0,-64.0,-78.0,-54.0,-60.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-80.0,-64.0,-78.0,-54.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-82.0,-66.0,-78.0,-54.0,-60.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-76.0,-52.0,-62.0,-38.0,-56.0,-38.0,-50.0,27
-64.0,-82.0,-66.0,-76.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-54.0,-62.0,-38.0,-58.0,-40.0,-48.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-60.0,-38.0,-58.0,-40.0,-48.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-66.0,-78.0,-54.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-54.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-54.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-64.0,-80.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-82.0,-66.0,-76.0,-52.0,-60.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-80.0,-64.0,-78.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-66.0,-76.0,-52.0,-60.0,-38.0,-58.0,-40.0,-50.0,27
-64.0,-80.0,-64.0,-78.0,-54.0,-60.0,-38.0,-58.0,-40.0,-50.0,27
-64.0,-82.0,-64.0,-76.0,-50.0,-62.0,-38.0,-58.0,-40.0,-48.0,27
-64.0,-82.0,-66.0,-76.0,-52.0,-60.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-76.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-66.0,-78.0,-54.0,-60.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-64.0,-78.0,-54.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-80.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-64.0,-76.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-64.0,-78.0,-54.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-66.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-64.0,-82.0,-64.0,-76.0,-54.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-82.0,-66.0,-78.0,-52.0,-62.0,-38.0,-58.0,-40.0,-48.0,27
-66.0,-80.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-66.0,-78.0,-54.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-64.0,-82.0,-66.0,-78.0,-54.0,-60.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-66.0,-76.0,-52.0,-60.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-66.0,-82.0,-66.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-82.0,-66.0,-76.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-80.0,-66.0,-76.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-76.0,-54.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-64.0,-82.0,-64.0,-76.0,-52.0,-62.0,-38.0,-56.0,-40.0,-48.0,27
-64.0,-82.0,-66.0,-76.0,-52.0,-60.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-78.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-66.0,-78.0,-54.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-80.0,-64.0,-78.0,-54.0,-60.0,-38.0,-56.0,-40.0,-50.0,27
-64.0,-82.0,-64.0,-76.0,-52.0,-62.0,-38.0,-56.0,-40.0,-50.0,27
-66.0,-80.0,-64.0,-76.0,-52.0,-60.0,-38.0,-56.0,-40.0,-48.0,27
-64.0,-82.0,-64.0,-76.0,-54.0,-60.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-66.0,-76.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-66.0,-82.0,-64.0,-76.0,-52.0,-62.0,-38.0,-58.0,-40.0,-50.0,27
-74.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-76.0,-54.0,28
-74.0,-78.0,-66.0,-78.0,-46.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-62.0,-40.0,-56.0,-36.0,-52.0,28
-74.0,-78.0,-64.0,-78.0,-46.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-74.0,-78.0,-64.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-68.0,-80.0,-46.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-62.0,-40.0,-56.0,-34.0,-54.0,28
-72.0,-78.0,-66.0,-78.0,-48.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-72.0,-80.0,-66.0,-80.0,-46.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-80.0,-46.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-36.0,-54.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-76.0,-78.0,-66.0,-80.0,-46.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-80.0,-46.0,-64.0,-40.0,-56.0,-36.0,-54.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-76.0,-78.0,-66.0,-78.0,-48.0,-62.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-76.0,-80.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-76.0,-68.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-80.0,-48.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-76.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-78.0,-46.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-80.0,-48.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-76.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-74.0,-78.0,-64.0,-78.0,-46.0,-64.0,-40.0,-56.0,-34.0,-54.0,28
-76.0,-78.0,-66.0,-78.0,-46.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-76.0,-80.0,-66.0,-78.0,-46.0,-62.0,-40.0,-56.0,-34.0,-52.0,28
-74.0,-78.0,-66.0,-78.0,-48.0,-64.0,-40.0,-56.0,-36.0,-52.0,28
-70.0,-80.0,-68.0,-78.0,-50.0,-64.0,-44.0,-58.0,-34.0,-42.0,29
-70.0,-80.0,-66.0,-80.0,-50.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-50.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-50.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-78.0,-68.0,-76.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-50.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-66.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-78.0,-68.0,-78.0,-50.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-78.0,-66.0,-78.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-80.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-66.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-80.0,-50.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-68.0,-80.0,-68.0,-80.0,-50.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-78.0,-66.0,-80.0,-52.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-80.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-80.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-68.0,-80.0,-68.0,-80.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-80.0,-52.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-80.0,-52.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-68.0,-80.0,-66.0,-78.0,-52.0,-64.0,-44.0,-58.0,-36.0,-42.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-68.0,-80.0,-66.0,-78.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-68.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-50.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-80.0,-52.0,-64.0,-44.0,-58.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-80.0,-50.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-58.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-58.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-80.0,-52.0,-64.0,-44.0,-56.0,-36.0,-44.0,29
-72.0,-80.0,-68.0,-78.0,-50.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-68.0,-78.0,-52.0,-66.0,-44.0,-56.0,-34.0,-44.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-58.0,-36.0,-46.0,29
-70.0,-80.0,-66.0,-78.0,-50.0,-64.0,-44.0,-56.0,-34.0,-44.0,29
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-56.0,-66.0,-44.0,-66.0,-34.0,-52.0,-54.0,-64.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-64.0,2
-52.0,-66.0,-44.0,-66.0,-34.0,-52.0,-54.0,-62.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-62.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-62.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-62.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-62.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-62.0,2
-52.0,-64.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-62.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-62.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-62.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-64.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-64.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-62.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-64.0,2
-52.0,-64.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-54.0,-52.0,-64.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-64.0,-64.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-64.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-64.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-52.0,-62.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-62.0,-34.0,-52.0,-54.0,-64.0,-64.0,-62.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-64.0,2
-52.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-64.0,2
-54.0,-66.0,-44.0,-62.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-64.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-54.0,-54.0,-62.0,-66.0,-62.0,2
-54.0,-66.0,-44.0,-64.0,-34.0,-52.0,-54.0,-62.0,-64.0,-62.0,2
-56.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-48.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-64.0,-36.0,-52.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-64.0,-36.0,-54.0,-48.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-64.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-48.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-64.0,-36.0,-52.0,-48.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-64.0,-36.0,-52.0,-48.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-56.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-64.0,-36.0,-56.0,-48.0,-64.0,-64.0,-62.0,3
-56.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-64.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-62.0,-36.0,-54.0,-48.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-52.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-48.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-56.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-64.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-52.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-66.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-60.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-48.0,-64.0,-60.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-48.0,-64.0,-62.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-48.0,-64.0,-64.0,-60.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-52.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-52.0,-50.0,-64.0,-64.0,-60.0,3
-56.0,-70.0,-48.0,-62.0,-36.0,-54.0,-48.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-62.0,-36.0,-56.0,-50.0,-64.0,-60.0,-62.0,3
-54.0,-70.0,-46.0,-64.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-54.0,-68.0,-48.0,-62.0,-34.0,-54.0,-50.0,-64.0,-64.0,-60.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-60.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-52.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-62.0,-62.0,3
-56.0,-70.0,-46.0,-62.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-54.0,-70.0,-48.0,-64.0,-36.0,-54.0,-50.0,-64.0,-64.0,-62.0,3
-58.0,-66.0,-46.0,-62.0,-34.0,-52.0,-50.0,-66.0,-56.0,-62.0,4
-58.0,-64.0,-46.0,-60.0,-34.0,-52.0,-50.0,-64.0,-54.0,-64.0,4
-58.0,-66.0,-46.0,-60.0,-34.0,-52.0,-50.0,-66.0,-56.0,-64.0,4
-58.0,-64.0,-46.0,-62.0,-34.0,-52.0,-50.0,-66.0,-56.0,-64.0,4
-58.0,-64.0,-46.0,-62.0,-34.0,-52.0,-50.0,-66.0,-56.0,-64.0,4
-58.0,-66.0,-46.0,-60.0,-34.0,-52.0,-50.0,-64.0,-54.0,-66.0,4
-58.0,-66.0,-48.0,-62.0,-34.0,-50.0,-50.0,-64.0,-56.0,-62.0,4
-58.0,-66.0,-46.0,-60.0,-34.0,-52.0,-50.0,-66.0,-54.0,-64.0,4
-58.0,-66.0,-46.0,-60.0,-34.0,-52.0,-50.0,-66.0,-56.0,-66.0,4
-58.0,-66.0,-48.0,-60.0,-34.0,-52.0,-50.0,-66.0,-56.0,-66.0,4
-58.0,-66.0,-46.0,-60.0,-34.0,-52.0,-50.0,-66.0,-56.0,-64.0,4
