Hora,DiaSemana,busID,Orientacion,ProximaParada,Ruta
4,4,5904,1,MTA_505006,MTANYCT_Q44
20,4,8072,1,MTA_500209,MTANYCT_Q3
13,4,5111,0,MTA_302812,MTANYCT_B36
22,4,671,1,MTA_308314,MTANYCT_B8
14,4,5922,1,MTA_501140,MTANYCT_Q44
15,4,631,0,MTA_551748,MTABC_Q65
18,4,4342,0,MTA_100169,MTANYCT_BX3
17,4,3585,1,MTA_551113,MTABC_Q29
6,4,4534,1,MTA_801030,MTANYCT_B48
14,4,5039,0,MTA_306370,MTANYCT_B1
18,4,5738,1,MTA_101359,MTANYCT_BX5
18,4,5134,1,MTA_901093,MTANYCT_B46
21,4,3013,0,MTA_553178,MTABC_QM11
21,4,9616,0,MTA_306347,MTANYCT_B6
15,4,5932,1,MTA_103385,MTANYCT_Q44
18,4,4911,1,MTA_501502,MTANYCT_Q30
2,5,5258,0,MTA_401910,MTANYCT_M86
12,4,6603,1,MTA_307599,MTANYCT_B14
4,4,5963,0,MTA_403688,MTANYCT_BX19
22,4,5418,1,MTA_101364,MTANYCT_BX19
15,4,5239,1,MTA_803057,MTANYCT_M66
16,4,434,0,MTA_308301,MTANYCT_B68
3,5,4629,1,MTA_306304,MTANYCT_B46
11,4,3980,1,MTA_303102,MTANYCT_B38
1,5,9063,1,MTA_300614,MTANYCT_B82
20,4,562,1,MTA_551050,MTABC_Q25
4,4,5659,0,MTA_101036,MTANYCT_BX15
11,4,579,1,MTA_307839,MTABC_B103
11,4,4516,0,MTA_502992,MTANYCT_Q58
13,4,482,0,MTA_306525,MTANYCT_B35
22,4,7816,0,MTA_102190,MTANYCT_BX33
18,4,4814,0,MTA_301969,MTANYCT_B83
2,5,435,0,MTA_302724,MTANYCT_B35
16,4,6032,1,MTA_402446,MTANYCT_Q32
19,4,6409,1,MTA_403392,MTANYCT_M116
10,4,1243,1,MTA_401779,MTANYCT_M15+
16,4,646,0,MTA_551856,MTABC_Q66
11,4,4337,1,MTA_101769,MTANYCT_BX26
10,4,4489,1,MTA_551556,MTABC_Q47
21,4,1024,0,MTA_103697,MTANYCT_BX22
16,4,3577,0,MTA_551116,MTABC_Q33
14,4,4854,1,MTA_302166,MTANYCT_Q24
1,5,6505,0,MTA_302368,MTANYCT_B26
23,4,2131,0,MTA_304000,MTABC_BM3
12,4,281,1,MTA_100763,MTANYCT_BX11
14,4,4738,1,MTA_100118,MTANYCT_BX1
21,4,3946,0,MTA_404863,MTANYCT_M20
12,4,4002,0,MTA_805020,MTANYCT_S91
3,5,3148,0,MTA_450059,MTABC_BM1
12,4,3400,0,MTA_450090,MTABC_BXM7
10,4,3698,1,MTA_552323,MTABC_Q113
16,4,5535,0,MTA_401507,MTANYCT_M14D
12,4,5772,1,MTA_102946,MTANYCT_BX41+
12,4,3920,0,MTA_403621,MTANYCT_M57
20,4,9350,0,MTA_501629,MTANYCT_Q88
20,4,4269,0,MTA_901226,MTANYCT_S79+
23,4,5533,0,MTA_903088,MTANYCT_M14D
21,4,6838,0,MTA_300455,MTANYCT_B82
15,4,5753,1,MTA_104240,MTANYCT_BX22
11,4,4515,0,MTA_504338,MTANYCT_Q55
12,4,4620,1,MTA_303687,MTANYCT_B46
23,4,7704,1,MTA_102163,MTANYCT_BX32
13,4,4793,0,MTA_103941,MTANYCT_BX12
10,4,4179,1,MTA_903085,MTANYCT_Q32
11,4,5171,0,MTA_303595,MTANYCT_B46
20,4,3810,1,MTA_803106,MTANYCT_M9
18,4,6532,0,MTA_306931,MTANYCT_B54
3,5,3368,0,MTA_450078,MTABC_BXM7
13,4,3337,1,MTA_403457,MTABC_BM5
0,5,4234,0,MTA_302310,MTANYCT_B46
13,4,3126,1,MTA_401840,MTABC_QM6
22,4,6840,0,MTA_300560,MTANYCT_B82
15,4,6614,0,MTA_307011,MTANYCT_B17
3,5,6588,0,MTA_503377,MTANYCT_Q56
11,4,3084,1,MTA_150129,MTABC_BXM11
0,5,4117,1,MTA_200437,MTANYCT_S44
0,5,5974,0,MTA_403671,MTANYCT_M60+
7,4,4576,0,MTA_901086,MTANYCT_B46
15,4,6379,1,MTA_401096,MTANYCT_M7
19,4,6535,0,MTA_504289,MTANYCT_Q54
16,4,6045,1,MTA_504427,MTANYCT_Q15
4,4,9466,0,MTA_303809,MTANYCT_B48
20,4,4862,1,MTA_300104,MTANYCT_B1
16,4,4992,0,MTA_302371,MTANYCT_B25
14,4,5772,0,MTA_103136,MTANYCT_BX41+
4,4,4583,1,MTA_303486,MTANYCT_B44
16,4,537,1,MTA_502254,MTABC_Q65
22,4,580,1,MTA_303920,MTABC_B100
21,4,5722,0,MTA_103930,MTANYCT_BX40
11,4,5948,1,MTA_404021,MTANYCT_BX19
11,4,6060,0,MTA_501247,MTANYCT_Q16
10,4,9616,0,MTA_300540,MTANYCT_B6
20,4,4676,1,MTA_503195,MTANYCT_Q17
23,4,5846,1,MTA_903078,MTANYCT_M34A+
12,4,3189,1,MTA_405060,MTABC_QM8
12,4,3870,1,MTA_403461,MTANYCT_M11
10,4,4203,0,MTA_503096,MTANYCT_Q12
18,4,3867,0,MTA_404191,MTANYCT_M1
12,4,3631,1,MTA_552313,MTABC_Q111
12,4,6103,0,MTA_101731,MTANYCT_BX26
21,4,3436,1,MTA_450064,MTABC_BXM9
13,4,4050,0,MTA_202083,MTANYCT_S74
22,4,3668,1,MTA_550732,MTABC_Q22
10,4,6055,0,MTA_100737,MTANYCT_BX13
20,4,5803,1,MTA_402642,MTANYCT_M100
14,4,4087,1,MTA_101926,MTANYCT_BX38
21,4,4753,0,MTA_405005,MTANYCT_M100
3,5,6271,1,MTA_202718,MTANYCT_S61
18,4,7809,0,MTA_101189,MTANYCT_BX31
12,4,6225,0,MTA_101871,MTANYCT_BX28
22,4,4099,0,MTA_100461,MTANYCT_BX7
2,5,482,1,MTA_302738,MTANYCT_B35
8,4,4011,1,MTA_200455,MTANYCT_S59
12,4,9444,0,MTA_307998,MTANYCT_B57
19,4,7616,0,MTA_301608,MTANYCT_B16
18,4,2737,1,MTA_200381,MTANYCT_X1
9,4,9077,0,MTA_350232,MTABC_Q07
18,4,4360,1,MTA_104019,MTANYCT_BX15
12,4,3308,0,MTA_103561,MTABC_BXM9
19,4,410,0,MTA_306887,MTANYCT_B61
5,4,5633,0,MTA_401667,MTANYCT_M15
8,4,9592,0,MTA_503481,MTANYCT_Q58
21,4,4427,NULL,NULL,NULL
18,4,5186,0,MTA_303418,MTANYCT_B44
13,4,8844,1,MTA_550685,MTABC_Q100
12,4,6162,0,MTA_100159,MTANYCT_BX3
14,4,7041,1,MTA_200698,MTANYCT_S53
21,4,5704,1,MTA_402805,MTANYCT_M103
18,4,3260,1,MTA_401840,MTABC_QM4
14,4,5859,1,MTA_403359,MTANYCT_M34+
11,4,348,1,MTA_302759,MTANYCT_B35
18,4,5561,1,MTA_401741,MTANYCT_M15
13,4,9480,0,MTA_304654,MTANYCT_B57
13,4,5139,0,MTA_303229,MTANYCT_B41
12,4,4743,0,MTA_102976,MTANYCT_BX41
13,4,3337,1,MTA_450106,MTABC_BM5
11,4,3094,1,MTA_400098,MTABC_BXM3
1,5,281,0,MTA_102127,MTANYCT_BX32
22,4,3663,0,MTA_550462,MTABC_Q52
12,4,4636,1,MTA_550425,MTABC_Q41
21,4,2737,1,MTA_200171,MTANYCT_X5
16,4,4860,1,MTA_300094,MTANYCT_B64
13,4,8076,0,MTA_500371,MTANYCT_Q5
12,4,5831,1,MTA_404171,MTANYCT_M101
11,4,2415,0,MTA_200097,MTANYCT_X7
11,4,6554,1,MTA_801134,MTANYCT_B54
18,4,9590,0,MTA_503475,MTANYCT_Q58
2,5,254,0,MTA_305265,MTANYCT_B43
12,4,6369,1,MTA_400485,MTANYCT_M3
20,4,6322,0,MTA_200340,MTANYCT_S57
0,5,4481,1,MTA_501608,MTANYCT_Q27
14,4,9461,1,MTA_303075,MTANYCT_B38
8,4,452,1,MTA_308423,MTANYCT_B63
23,4,4401,0,MTA_104002,MTANYCT_BX10
3,5,7011,1,MTA_202486,MTANYCT_S76
10,4,3769,1,MTA_552464,MTABC_Q113
8,4,3690,0,MTA_550449,MTABC_Q11
14,4,476,0,MTA_308324,MTANYCT_B63
2,5,5585,1,MTA_100484,MTANYCT_BX9
19,4,1008,0,MTA_401718,MTANYCT_M15
3,5,3687,0,MTA_550379,MTABC_Q11
0,5,2212,1,MTA_402227,MTANYCT_X10
23,4,9192,0,MTA_551552,MTABC_Q47
21,4,4264,0,MTA_201022,MTANYCT_S79+
22,4,6263,1,MTA_402641,MTANYCT_M100
3,5,3029,1,MTA_450392,MTABC_QM20
11,4,9057,1,MTA_301071,MTANYCT_B15
12,4,5905,0,MTA_501095,MTANYCT_Q44
11,4,6807,1,MTA_301411,MTANYCT_B12
11,4,225,0,MTA_500932,MTABC_Q65
19,4,4441,1,MTA_905018,MTANYCT_S78
12,4,3951,0,MTA_803059,MTANYCT_M116
7,4,452,0,MTA_305334,MTANYCT_B63
21,4,4822,1,MTA_301407,MTANYCT_B12
23,4,5636,0,MTA_401704,MTANYCT_M15
9,4,6537,1,MTA_307948,MTANYCT_B52
20,4,2260,0,MTA_402143,MTANYCT_X68
23,4,7740,0,MTA_103930,MTANYCT_BX21
19,4,7710,1,MTA_101060,MTANYCT_BX21
1,5,6678,1,MTA_401348,MTANYCT_M10
23,4,5874,1,MTA_402843,MTANYCT_M102
13,4,7089,0,MTA_201611,MTANYCT_S76
21,4,2769,1,MTA_203873,MTANYCT_X8
20,4,4779,0,MTA_103326,MTANYCT_BX22
6,4,5910,0,MTA_504557,MTANYCT_Q44
21,4,3709,1,MTA_551206,MTABC_Q37
21,4,511,1,MTA_303920,MTABC_B100
23,4,5571,0,MTA_100038,MTANYCT_BX2
21,4,7796,0,MTA_103022,MTANYCT_BX6
4,4,5590,0,MTA_102287,MTANYCT_BX41
21,4,1220,1,MTA_100304,MTANYCT_BX12+
12,4,2430,0,MTA_250054,MTANYCT_X3
21,4,4261,0,MTA_307203,MTANYCT_S79+
11,4,6154,1,MTA_503585,MTANYCT_Q28
13,4,3696,0,MTA_550008,MTABC_Q06
17,4,358,0,MTA_302693,MTANYCT_B35
1,5,5727,0,MTA_101498,MTANYCT_BX22
3,5,3029,0,MTA_450024,MTABC_QM20
7,4,4066,1,MTA_101747,MTANYCT_BX28
2,5,284,0,MTA_101405,MTANYCT_BX21
22,4,7814,0,MTA_101027,MTANYCT_BX15
18,4,6587,1,MTA_308569,MTANYCT_B15
1,5,4003,0,MTA_200385,MTANYCT_S59
12,4,7655,1,MTA_103894,MTANYCT_BX36
16,4,5213,1,MTA_401851,MTANYCT_M42
18,4,6587,1,MTA_301067,MTANYCT_B15
9,4,3560,1,MTA_550846,MTABC_Q22
0,5,371,1,MTA_305735,MTANYCT_B68
11,4,4084,1,MTA_103279,MTANYCT_BX26
18,4,9482,1,MTA_303092,MTANYCT_B38
0,5,6687,0,MTA_404191,MTANYCT_M2
18,4,4202,0,MTA_501742,MTANYCT_Q28
12,4,7580,0,MTA_300289,MTANYCT_B4
20,4,3460,0,MTA_504553,MTABC_QM6
21,4,3729,1,MTA_550899,MTABC_Q23
0,5,4337,1,MTA_101755,MTANYCT_BX26
15,4,5874,1,MTA_402838,MTANYCT_M102
21,4,3052,0,MTA_552966,MTABC_QM10
2,5,5930,0,MTA_503551,MTANYCT_Q44
11,4,3756,1,MTA_550448,MTABC_Q21
4,4,352,1,MTA_302779,MTANYCT_B35
21,4,2472,1,MTA_305512,MTANYCT_X28
19,4,4607,1,MTA_901093,MTANYCT_B46
23,4,1014,0,MTA_404137,MTANYCT_M23
12,4,5702,0,MTA_103323,MTANYCT_BX39
12,4,3704,1,MTA_553142,MTABC_Q52
11,4,6554,1,MTA_306936,MTANYCT_B54
19,4,6287,1,MTA_502465,MTANYCT_Q20B
15,4,459,0,MTA_306288,MTANYCT_B4
20,4,3501,1,MTA_550362,MTABC_Q10
21,4,5083,1,MTA_306880,MTANYCT_B64
1,5,6598,0,MTA_301961,MTANYCT_B83
23,4,6074,1,MTA_500929,MTANYCT_Q12
2,5,5356,0,MTA_901010,MTANYCT_B44+
16,4,230,0,MTA_300529,MTANYCT_B11
4,4,3616,1,MTA_553273,MTABC_Q113
14,4,3964,1,MTA_202610,MTANYCT_S56
13,4,377,1,MTA_305922,MTANYCT_B70
19,4,7699,0,MTA_103681,MTANYCT_BX8
22,4,9515,0,MTA_307157,MTANYCT_B47
10,4,4404,1,MTA_100771,MTANYCT_BX18
22,4,6646,1,MTA_401338,MTANYCT_M10
9,4,4970,0,MTA_302380,MTANYCT_B25
10,4,499,1,MTA_303235,MTABC_B103
3,5,3274,1,MTA_450451,MTABC_BXM7
12,4,4685,1,MTA_904005,MTANYCT_Q85
14,4,3900,1,MTA_402348,MTANYCT_M31
20,4,7807,0,MTA_103689,MTANYCT_BX8
1,5,4533,0,MTA_503470,MTANYCT_Q58
15,4,4819,1,MTA_301043,MTANYCT_B15
16,4,6779,0,MTA_401936,MTANYCT_M96
11,4,5969,1,MTA_403117,MTANYCT_M60+
5,4,5547,0,MTA_402683,MTANYCT_M101
19,4,6782,0,MTA_401943,MTANYCT_M96
1,5,5148,1,MTA_303974,MTANYCT_B49
21,4,2487,1,MTA_404231,MTANYCT_X28
23,4,269,0,MTA_100514,MTANYCT_BX8
13,4,4314,0,MTA_202841,MTANYCT_X17
22,4,4396,1,MTA_103654,MTANYCT_BX18
20,4,5028,0,MTA_307155,MTANYCT_Q24
4,4,423,0,MTA_307993,MTANYCT_B35
19,4,6877,0,MTA_500863,MTANYCT_Q13
12,4,3262,1,MTA_102613,MTABC_BXM9
21,4,2816,1,MTA_201126,MTANYCT_X1
10,4,5669,1,MTA_101059,MTANYCT_BX15
10,4,582,1,MTA_350053,MTABC_B103
10,4,6673,1,MTA_404949,MTANYCT_M3
21,4,6888,0,MTA_500855,MTANYCT_Q12
10,4,7785,1,MTA_102071,MTANYCT_BX31
11,4,4016,0,MTA_203363,MTANYCT_S94
12,4,4553,1,MTA_901070,MTANYCT_B38
6,4,9643,1,MTA_300270,MTANYCT_B3
2,5,3094,0,MTA_450049,MTABC_BXM1
21,4,5207,1,MTA_803057,MTANYCT_M66
15,4,6436,0,MTA_502876,MTANYCT_Q88
3,5,3957,0,MTA_400358,MTANYCT_M1
22,4,1208,0,MTA_104328,MTANYCT_BX12
18,4,4816,1,MTA_503932,MTANYCT_Q24
18,4,4083,0,MTA_100322,MTANYCT_BX24
21,4,6162,1,MTA_100191,MTANYCT_BX3
18,4,239,0,MTA_306892,MTANYCT_B67
12,4,6342,0,MTA_202524,MTANYCT_S62
1,5,6718,0,MTA_401288,MTANYCT_M10
20,4,3078,0,MTA_450035,MTABC_BXM11
22,4,3868,0,MTA_400363,MTANYCT_M1
10,4,3943,0,MTA_404101,MTANYCT_M22
0,5,6644,1,MTA_403447,MTANYCT_M11
4,4,4383,1,MTA_103916,MTANYCT_BX10
16,4,7577,1,MTA_305411,MTANYCT_B63
19,4,3676,0,MTA_503172,MTABC_Q111
2,5,6395,1,MTA_403793,MTANYCT_M2
18,4,6417,1,MTA_400157,MTANYCT_M5
10,4,310,0,MTA_103355,MTANYCT_BX36
0,5,5173,0,MTA_303956,MTANYCT_B49
22,4,325,0,MTA_102786,MTANYCT_BX8
22,4,2856,1,MTA_403992,MTANYCT_X12
20,4,6544,1,MTA_302505,MTANYCT_B26
19,4,7034,1,MTA_201256,MTANYCT_S40
22,4,4264,1,MTA_200382,MTANYCT_S79+
10,4,1245,1,MTA_403849,MTANYCT_M15+
15,4,9508,1,MTA_305029,MTANYCT_B60
20,4,8004,0,MTA_500002,MTANYCT_Q36
14,4,5031,1,MTA_303700,MTANYCT_B46
13,4,581,1,MTA_300788,MTABC_B100
16,4,7802,1,MTA_103784,MTANYCT_BX8
0,5,9510,0,MTA_301875,MTANYCT_B57
18,4,6805,1,MTA_306568,MTANYCT_Q24
17,4,3405,1,MTA_400124,MTABC_BXM10
20,4,2276,0,MTA_903044,MTANYCT_X63
10,4,4892,1,MTA_308477,MTANYCT_B74
11,4,3911,1,MTA_403830,MTANYCT_M42
10,4,6013,0,MTA_101728,MTABC_BX23
15,4,6119,1,MTA_101938,MTANYCT_BX30
2,5,5726,1,MTA_101556,MTANYCT_BX22
13,4,9357,1,MTA_505135,MTANYCT_Q27
16,4,6858,0,MTA_505192,MTANYCT_Q32
12,4,3920,0,MTA_403036,MTANYCT_M57
15,4,9635,0,MTA_300536,MTANYCT_B6
20,4,5575,1,MTA_100090,MTANYCT_BX1
8,4,645,0,MTA_505227,MTABC_Q66
20,4,5915,1,MTA_504559,MTANYCT_Q44
21,4,3813,1,MTA_403303,MTANYCT_M9
14,4,328,0,MTA_301170,MTANYCT_B11
3,5,5216,0,MTA_401232,MTANYCT_M20
20,4,4398,1,MTA_103490,MTANYCT_BX3
23,4,4490,0,MTA_550579,MTABC_Q18
2,5,5083,0,MTA_305500,MTANYCT_B64
12,4,8015,1,MTA_502403,MTANYCT_Q46
12,4,3903,1,MTA_404274,MTANYCT_M116
2,5,5858,0,MTA_401824,MTANYCT_M34A+
14,4,4372,1,MTA_400461,MTANYCT_M100
19,4,5304,1,MTA_405157,MTANYCT_M14D
14,4,9466,1,MTA_305047,MTANYCT_B60
6,4,9400,1,MTA_308072,MTANYCT_B36
3,5,5693,1,MTA_803070,MTANYCT_M15
11,4,6034,0,MTA_100069,MTANYCT_BX7
22,4,4647,1,MTA_307181,MTABC_Q08
11,4,9552,0,MTA_501362,MTANYCT_Q27
14,4,5772,0,MTA_102730,MTANYCT_BX41+
18,4,4677,1,MTA_500426,MTANYCT_Q5
11,4,8083,0,MTA_500556,MTANYCT_Q5
13,4,3905,1,MTA_823252,MTANYCT_M21
11,4,3943,1,MTA_402080,MTANYCT_M22
0,5,9683,1,MTA_303306,MTANYCT_B41
15,4,3885,1,MTA_402229,MTANYCT_M31
16,4,354,0,MTA_303713,MTANYCT_B43
4,4,5714,1,MTA_401921,MTANYCT_M86
22,4,6552,0,MTA_302945,MTANYCT_B38
22,4,3693,1,MTA_551216,MTABC_Q37
21,4,6859,0,MTA_501041,MTANYCT_Q13
0,5,7042,0,MTA_202581,MTANYCT_S76
0,5,3532,0,MTA_303338,MTABC_Q35
2,5,2235,0,MTA_350054,MTABC_BM2
12,4,6578,0,MTA_302359,MTANYCT_B25
15,4,3932,0,MTA_401239,MTANYCT_M20
12,4,7024,1,MTA_200176,MTANYCT_S52
21,4,5356,1,MTA_307905,MTANYCT_B44+
13,4,258,1,MTA_305735,MTANYCT_B68
11,4,4474,1,MTA_502375,MTANYCT_Q46
10,4,6798,0,MTA_501422,MTANYCT_Q56
15,4,4781,1,MTA_104098,MTANYCT_BX40
1,5,372,0,MTA_300328,MTANYCT_B4
2,5,3067,0,MTA_450099,MTABC_BXM4
18,4,501,0,MTA_350088,MTABC_B100
21,4,2858,1,MTA_404221,MTANYCT_X12
17,4,5830,0,MTA_403913,MTANYCT_M102
21,4,5767,0,MTA_102762,MTANYCT_BX39
17,4,4767,0,MTA_103514,MTANYCT_BX22
17,4,5630,1,MTA_100113,MTANYCT_BX2
15,4,6792,1,MTA_301980,MTANYCT_Q24
22,4,4711,0,MTA_103773,MTANYCT_BX9
2,5,9548,1,MTA_500302,MTANYCT_Q83
15,4,5742,0,MTA_100227,MTANYCT_BX4A
18,4,4173,0,MTA_503293,MTANYCT_Q32
1,5,6235,1,MTA_200181,MTANYCT_S74
14,4,7690,1,MTA_102417,MTANYCT_BX36
0,5,4364,1,MTA_402660,MTANYCT_M100
20,4,5972,0,MTA_504417,MTANYCT_M60+
14,4,7691,0,MTA_101018,MTANYCT_BX15
13,4,4112,1,MTA_503519,MTANYCT_Q58
3,5,6520,1,MTA_503527,MTANYCT_Q58
10,4,1201,1,MTA_103945,MTANYCT_BX12+
23,4,3633,0,MTA_552234,MTABC_Q110
13,4,3533,1,MTA_552436,MTABC_Q113
3,5,3961,1,MTA_202620,MTANYCT_S74
23,4,6873,1,MTA_500913,MTANYCT_Q12
18,4,8088,0,MTA_500556,MTANYCT_Q5
17,4,5056,1,MTA_901093,MTANYCT_B46
13,4,4408,1,MTA_101933,MTANYCT_BX38
12,4,2204,0,MTA_403238,MTANYCT_X30
22,4,419,0,MTA_302889,MTANYCT_B37
9,4,4752,1,MTA_100631,MTANYCT_BX9
22,4,4957,0,MTA_303911,MTANYCT_B49
10,4,3834,1,MTA_403169,MTANYCT_M5
12,4,6151,1,MTA_200176,MTANYCT_S52
23,4,3735,0,MTA_550909,MTABC_Q23
4,4,3822,1,MTA_405193,MTANYCT_M50
13,4,3801,1,MTA_400860,MTANYCT_M104
17,4,3675,1,MTA_550860,MTABC_Q22
20,4,4082,0,MTA_101866,MTANYCT_BX28
15,4,3805,1,MTA_903079,MTANYCT_M21
11,4,5748,1,MTA_103305,MTANYCT_BX39
0,5,3931,1,MTA_403161,MTANYCT_M104
13,4,6831,0,MTA_300563,MTANYCT_B82
20,4,5544,0,MTA_403433,MTANYCT_M102
20,4,4365,1,MTA_100607,MTANYCT_BX7
4,4,2400,1,MTA_404211,MTANYCT_X1
18,4,313,0,MTA_101313,MTANYCT_BX17
21,4,6028,1,MTA_308533,MTANYCT_S93
21,4,331,0,MTA_305125,MTANYCT_B69
14,4,6032,1,MTA_500917,MTANYCT_Q12
16,4,3100,1,MTA_103299,MTABC_BXM11
3,5,5183,1,MTA_303685,MTANYCT_B46
21,4,2748,0,MTA_903037,MTANYCT_X1
13,4,4944,0,MTA_302797,MTANYCT_B36
15,4,6246,1,MTA_402660,MTANYCT_M100
10,4,7785,1,MTA_102090,MTANYCT_BX31
21,4,5341,0,MTA_303942,MTANYCT_B44+
18,4,4356,0,MTA_101276,MTANYCT_BX18
19,4,5725,0,MTA_100276,MTANYCT_BX5
23,4,5317,1,MTA_100304,MTANYCT_BX12+
3,5,2411,1,MTA_201112,MTANYCT_X1
23,4,5001,1,MTA_307994,MTANYCT_B17
13,4,2425,0,MTA_905068,MTANYCT_X5
14,4,4758,1,MTA_100254,MTANYCT_BX4A
15,4,348,1,MTA_306088,MTANYCT_B61
23,4,586,0,MTA_350110,MTABC_B100
20,4,5020,0,MTA_403104,MTANYCT_M104
20,4,6238,0,MTA_805020,MTANYCT_S61
23,4,4891,1,MTA_301947,MTANYCT_B6
11,4,2409,0,MTA_404132,MTANYCT_X1
17,4,5744,1,MTA_102675,MTANYCT_BX42
21,4,9607,1,MTA_306858,MTANYCT_B6
21,4,4871,0,MTA_300536,MTANYCT_B6
23,4,3701,1,MTA_553141,MTABC_Q52
21,4,9594,0,MTA_307550,MTANYCT_B52
19,4,6211,1,MTA_100896,MTANYCT_BX13
10,4,3590,0,MTA_552048,MTABC_Q101
7,4,3643,1,MTA_550047,MTABC_Q06
19,4,295,1,MTA_101459,MTANYCT_BX21
3,5,609,1,MTA_551806,MTABC_Q65
17,4,4244,1,MTA_901093,MTANYCT_B46
10,4,8088,1,MTA_502823,MTANYCT_Q77
13,4,3677,1,MTA_550030,MTABC_Q60
5,4,5766,0,MTA_103613,MTANYCT_BX4
0,5,3805,1,MTA_403397,MTANYCT_M9
13,4,9448,1,MTA_306466,MTANYCT_B38
1,5,4669,0,MTA_904083,MTANYCT_Q84
15,4,4591,0,MTA_303597,MTANYCT_B46
1,5,6286,0,MTA_403658,MTANYCT_BX3
1,5,9056,1,MTA_303577,MTANYCT_B45
4,4,6702,0,MTA_400248,MTANYCT_M2
23,4,6491,0,MTA_307971,MTANYCT_B20
18,4,6367,0,MTA_803067,MTANYCT_M4
12,4,3046,1,MTA_401842,MTABC_QM6
12,4,3128,1,MTA_401840,MTABC_QM1
10,4,5211,0,MTA_404865,MTANYCT_M72
13,4,3830,1,MTA_400292,MTANYCT_M4
18,4,5715,0,MTA_902022,MTANYCT_BX12
13,4,3909,1,MTA_401556,MTANYCT_M8
17,4,455,1,MTA_307656,MTANYCT_B9
18,4,4713,1,MTA_103974,MTANYCT_BX2
18,4,7591,0,MTA_307835,MTANYCT_B68
19,4,4545,1,MTA_306533,MTANYCT_B38
10,4,4132,0,MTA_350233,MTABC_Q08
16,4,9687,1,MTA_303307,MTANYCT_B41
21,4,6148,0,MTA_501148,MTANYCT_Q15
14,4,6703,1,MTA_400861,MTANYCT_M5
19,4,4387,0,MTA_402611,MTANYCT_BX7
3,5,4589,0,MTA_308348,MTANYCT_B41
3,5,3581,0,MTA_503853,MTABC_Q47
17,4,3833,1,MTA_403362,MTANYCT_M11
19,4,6780,0,MTA_903003,MTANYCT_M96
14,4,417,1,MTA_305407,MTANYCT_B63
16,4,5342,0,MTA_303422,MTANYCT_B44+
11,4,5893,0,MTA_404334,MTANYCT_M102
19,4,5833,0,MTA_403545,MTANYCT_M102
10,4,3629,0,MTA_552318,MTABC_Q111
20,4,5159,1,MTA_503172,MTANYCT_Q4
14,4,2448,0,MTA_903034,MTANYCT_X1
12,4,5236,0,MTA_403942,MTANYCT_M104
16,4,4365,1,MTA_404835,MTANYCT_BX7
6,4,259,0,MTA_305793,MTANYCT_B61
0,5,5156,1,MTA_500004,MTANYCT_Q77
22,4,3056,0,MTA_504553,MTABC_QM6
23,4,7781,1,MTA_100433,MTANYCT_BX6
15,4,7048,1,MTA_202830,MTANYCT_S40
1,5,6245,0,MTA_100737,MTANYCT_BX13
2,5,4270,1,MTA_202845,MTANYCT_S79+
16,4,5835,0,MTA_402691,MTANYCT_M102
19,4,3944,0,MTA_401813,MTANYCT_M42
2,5,4216,0,MTA_500859,MTANYCT_Q12
11,4,5223,0,MTA_903094,MTANYCT_M57
11,4,6419,0,MTA_400631,MTANYCT_M4
3,5,6820,1,MTA_301779,MTANYCT_B17
1,5,4101,0,MTA_503481,MTANYCT_Q58
19,4,5917,1,MTA_103382,MTANYCT_Q44
12,4,4882,1,MTA_307482,MTANYCT_B6
18,4,6609,0,MTA_801077,MTANYCT_B17
19,4,5059,1,MTA_303979,MTANYCT_B49
21,4,2907,1,MTA_202047,MTANYCT_X11
12,4,5352,0,MTA_901278,MTANYCT_B44+
17,4,9478,1,MTA_901049,MTANYCT_B24
11,4,4061,0,MTA_102229,MTANYCT_BX28
23,4,4823,0,MTA_302369,MTANYCT_B25
12,4,7694,0,MTA_802070,MTANYCT_BX35
4,4,4360,0,MTA_100065,MTANYCT_BX7
18,4,4719,1,MTA_100131,MTANYCT_BX2
12,4,5774,0,MTA_102730,MTANYCT_BX41+
19,4,4514,0,MTA_301032,MTANYCT_B20
11,4,6346,1,MTA_305215,MTANYCT_B57
18,4,4234,1,MTA_303687,MTANYCT_B46
23,4,5190,0,MTA_303401,MTANYCT_B44
18,4,3090,0,MTA_404250,MTABC_BXM1
15,4,3988,1,MTA_503865,MTANYCT_Q58
3,5,4931,0,MTA_503758,MTANYCT_Q3
3,5,2242,0,MTA_450157,MTABC_BM3
15,4,5853,0,MTA_401824,MTANYCT_M34+
12,4,3577,NULL,NULL,NULL
3,5,472,0,MTA_307993,MTANYCT_B35
17,4,4564,0,MTA_306153,MTANYCT_B47
13,4,9530,1,MTA_500335,MTANYCT_Q83
12,4,9428,0,MTA_307860,MTANYCT_Q54
3,5,5689,1,MTA_101309,MTANYCT_BX2
20,4,6763,1,MTA_401960,MTANYCT_M96
17,4,3684,1,MTA_504404,MTABC_Q60
10,4,9682,0,MTA_306726,MTANYCT_B60
19,4,466,1,MTA_300909,MTANYCT_B8
10,4,4931,1,MTA_501368,MTANYCT_Q17
21,4,6515,0,MTA_302947,MTANYCT_B52
14,4,5753,0,MTA_101494,MTANYCT_BX22
21,4,564,0,MTA_551764,MTABC_Q65
18,4,3395,0,MTA_450409,MTABC_BXM9
20,4,9403,0,MTA_302812,MTANYCT_B36
9,4,4691,1,MTA_503622,MTANYCT_Q85
