4767,MTA NYCT_BX22,MTA_100571,0,0.5,219.0
4767,MTA NYCT_BX22,MTA_100571,0,5.0,93.0
4767,MTA NYCT_BX22,MTA_100571,0,7.5,63.0
6568,MTA NYCT_Q54,MTA_504293,1,3.5,95.0
6568,MTA NYCT_Q54,MTA_504293,1,6.5,32.0
6568,MTA NYCT_Q54,MTA_504293,1,9.0,0
3585,MTABC_Q67,MTA_504430,1,20.5,62.0
3585,MTABC_Q67,MTA_504430,1,20.5,0
6038,MTA NYCT_BX10,MTA_100465,0,18.0,31.0
6038,MTA NYCT_BX10,MTA_100465,0,20.0,0
6832,MTA NYCT_Q56,MTA_503384,0,22.5,32.0
6832,MTA NYCT_Q56,MTA_503384,0,3.5,65.0
6832,MTA NYCT_Q56,MTA_503384,0,6.0,190.0
9479,MTA NYCT_B48,MTA_306958,0,16.5,64.0
9486,MTA NYCT_B13,MTA_301032,0,3.5,22.0
295,MTA NYCT_BX31,MTA_102100,1,19.0,64.0
4236,MTA NYCT_B46,MTA_303666,1,7.0,63.0
3137,MTABC_QM5,MTA_502650,1,19.0,31.0
8089,MTA NYCT_Q4,MTA_500418,1,18.5,95.0
8089,MTA NYCT_Q4,MTA_500418,1,19.5,186.0
8089,MTA NYCT_Q4,MTA_500418,1,21.0,92.0
8089,MTA NYCT_Q4,MTA_500418,1,22.5,124.0
8089,MTA NYCT_Q4,MTA_500418,1,23.5,31.0
7635,MTA NYCT_BX32,MTA_102128,0,18.5,63.0
7635,MTA NYCT_BX32,MTA_102128,0,22.0,96.0
7635,MTA NYCT_BX32,MTA_102128,0,0.0,0
3749,MTABC_Q41,MTA_553268,0,6.5,63.0
3749,MTABC_Q41,MTA_553268,0,9.0,63.0
9205,MTA NYCT_Q77,MTA_502798,1,18.5,0.0
9205,MTA NYCT_Q77,MTA_502798,1,20.5,0
7072,MTA NYCT_S53,MTA_203044,1,2.5,62.0
7072,MTA NYCT_S53,MTA_203044,1,4.5,0.0
7072,MTA NYCT_S53,MTA_203044,1,7.0,0.0
7072,MTA NYCT_S53,MTA_203044,1,10.5,0
6441,MTA NYCT_Q46,MTA_502391,1,3.0,32.0
6441,MTA NYCT_Q46,MTA_502391,1,5.0,0
4401,MTA NYCT_BX10,MTA_103964,0,17.0,33.0
4401,MTA NYCT_BX10,MTA_103964,0,19.5,63.0
4401,MTA NYCT_BX10,MTA_103964,0,21.5,32.0
4401,MTA NYCT_BX10,MTA_103964,0,23.5,64.0
4401,MTA NYCT_BX10,MTA_103964,0,2.0,63.0
4401,MTA NYCT_BX10,MTA_103964,0,4.0,32.0
4401,MTA NYCT_BX10,MTA_103964,0,6.5,126.0
4401,MTA NYCT_BX10,MTA_103964,0,8.5,0
3995,MTA NYCT_B26,MTA_303017,0,16.5,0.0
3995,MTA NYCT_B26,MTA_303017,0,18.5,63.0
3995,MTA NYCT_B26,MTA_303017,0,21.0,0.0
3995,MTA NYCT_B26,MTA_303017,0,23.0,32.0
3995,MTA NYCT_B26,MTA_303017,0,1.5,32.0
3995,MTA NYCT_B26,MTA_303017,0,3.5,94.0
3995,MTA NYCT_B26,MTA_303017,0,6.0,32.0
7004,MTA NYCT_S76,MTA_203635,0,8.0,0.0
7004,MTA NYCT_S76,MTA_203635,0,9.5,0
586,MTABC_B100,MTA_350061,0,5.5,63.0
586,MTABC_B100,MTA_350061,0,6.5,125.0
6615,MTA NYCT_Q56,MTA_503386,0,22.0,0.0
6615,MTA NYCT_Q56,MTA_503386,0,0.5,0.0
6615,MTA NYCT_Q56,MTA_503386,0,3.0,62.0
562,MTABC_Q25,MTA_551005,0,21.0,124.0
562,MTABC_Q25,MTA_551005,0,0.0,63.0
562,MTABC_Q25,MTA_551005,0,2.5,33.0
562,MTABC_Q25,MTA_551005,0,7.0,0
6598,MTA NYCT_B83,MTA_901027,1,23.0,191.0
6598,MTA NYCT_B83,MTA_901027,1,0.5,220.0
6598,MTA NYCT_B83,MTA_901027,1,2.0,795.0
6598,MTA NYCT_B83,MTA_901027,1,4.0,856.0
6598,MTA NYCT_B83,MTA_901027,1,6.5,597.0
6598,MTA NYCT_B83,MTA_901027,1,8.0,535.0
4349,MTA NYCT_BX10,MTA_100459,0,20.0,0.0
4349,MTA NYCT_BX10,MTA_100459,0,22.0,0.0
4349,MTA NYCT_BX10,MTA_100459,0,0.5,0.0
4349,MTA NYCT_BX10,MTA_100459,0,2.5,64.0
6406,MTA NYCT_M5,MTA_400941,0,7.5,64.0
6406,MTA NYCT_M5,MTA_400941,0,10.5,31.0
8796,MTABC_Q39,MTA_551399,1,20.5,0.0
8796,MTABC_Q39,MTA_551399,1,22.5,33.0
3606,MTABC_Q19,MTA_553166,0,23.5,32.0
3606,MTABC_Q19,MTA_553166,0,1.5,32.0
3606,MTABC_Q19,MTA_553166,0,4.0,31.0
3606,MTABC_Q19,MTA_553166,0,5.5,62.0
3606,MTABC_Q19,MTA_553166,0,7.0,0
3291,MTABC_QM25,MTA_503458,1,17.5,64.0
6552,MTA NYCT_B38,MTA_303019,0,8.0,62.0
6552,MTA NYCT_B38,MTA_303019,0,10.0,62.0
9401,MTA NYCT_B6,MTA_300629,1,17.0,31.0
4896,MTA NYCT_B1,MTA_300118,1,6.0,128.0
4896,MTA NYCT_B1,MTA_300118,1,8.0,63.0
6851,MTA NYCT_Q20A,MTA_502139,1,2.5,63.0
6851,MTA NYCT_Q20A,MTA_502139,1,6.0,62.0
4868,MTA NYCT_B6,MTA_300551,0,18.0,33.0
4868,MTA NYCT_B6,MTA_300551,0,6.0,221.0
4868,MTA NYCT_B6,MTA_300551,0,8.5,32.0
4101,MTA NYCT_Q58,MTA_503527,1,17.5,32.0
4101,MTA NYCT_Q58,MTA_503527,1,9.5,63.0
404,MTA NYCT_B9,MTA_300936,0,18.5,124.0
404,MTA NYCT_B9,MTA_300936,0,21.0,95.0
404,MTA NYCT_B9,MTA_300936,0,23.5,94.0
4390,MTA NYCT_BX3,MTA_100149,0,16.5,31.0
4390,MTA NYCT_BX3,MTA_100149,0,18.0,31.0
4390,MTA NYCT_BX3,MTA_100149,0,19.5,63.0
4390,MTA NYCT_BX3,MTA_100149,0,21.0,0.0
4390,MTA NYCT_BX3,MTA_100149,0,22.5,0.0
4390,MTA NYCT_BX3,MTA_100149,0,0.0,63.0
4390,MTA NYCT_BX3,MTA_100149,0,4.0,63.0
4148,MTABC_Q37,MTA_551226,0,11.5,32.0
4148,MTABC_Q37,MTA_551226,0,12.5,31.0
6864,MTA NYCT_Q20B,MTA_502182,0,8.5,34.0
6579,MTA NYCT_B45,MTA_303254,1,16.0,31.0
6579,MTA NYCT_B45,MTA_303254,1,17.5,190.0
6579,MTA NYCT_B45,MTA_303254,1,19.0,407.0
6579,MTA NYCT_B45,MTA_303254,1,21.0,126.0
6579,MTA NYCT_B45,MTA_303254,1,23.0,631.0
6579,MTA NYCT_B45,MTA_303254,1,8.0,95.0
6579,MTA NYCT_B45,MTA_303254,1,9.5,95.0
9444,MTA NYCT_B57,MTA_308523,1,17.5,97.0
9444,MTA NYCT_B57,MTA_308523,1,20.0,31.0
9444,MTA NYCT_B57,MTA_308523,1,7.0,0
4055,MTA NYCT_S59,MTA_200474,1,4.0,119.0
4578,MTA NYCT_B44,MTA_303488,1,17.5,64.0
4578,MTA NYCT_B44,MTA_303488,1,20.5,93.0
4522,MTA NYCT_B52,MTA_304205,1,13.5,96.0
6623,MTA NYCT_B15,MTA_553258,0,17.0,284.0
6623,MTA NYCT_B15,MTA_553258,0,21.5,252.0
8031,MTA NYCT_Q2,MTA_500081,1,5.0,63.0
8031,MTA NYCT_Q2,MTA_500081,1,6.5,93.0
8031,MTA NYCT_Q2,MTA_500081,1,8.0,0
5200,MTA NYCT_M104,MTA_403147,1,6.5,63.0
5200,MTA NYCT_M104,MTA_403147,1,8.5,64.0
4435,MTA NYCT_S74,MTA_202179,1,19.0,124.0
4435,MTA NYCT_S74,MTA_202179,1,4.0,63.0
4435,MTA NYCT_S74,MTA_202179,1,7.5,0
8852,MTA NYCT_B60,MTA_305013,0,19.5,31.0
8852,MTA NYCT_B60,MTA_305013,0,23.5,0
2480,MTA NYCT_X28,MTA_404903,0,22.0,63.0
2480,MTA NYCT_X28,MTA_404903,0,0.5,0
4513,MTA NYCT_S78,MTA_203116,0,22.0,32.0
8073,MTA NYCT_Q3,MTA_500239,1,7.5,31.0
