position,b1,b2,b3,b4,b5
4,-61,-60,-74,-61,-68
4,-70,-54,-77,-69,-66
4,-67,-65,-74,-67,-72
4,-70,-59,-77,-70,-66
4,-66,-65,-67,-71,-72
4,-70,-60,-73,-63,-66
4,-66,-65,-67,-71,-63
4,-62,-60,-75,-63,-72
4,-70,-65,-68,-70,-63
4,-62,-65,-68,-67,-67
4,-62,-60,-77,-63,-66
4,-70,-65,-67,-71,-72
4,-64,-60,-74,-63,-66
4,-70,-65,-67,-71,-63
4,-64,-60,-77,-63,-66
4,-70,-65,-68,-69,-63
4,-66,-60,-77,-63,-66
4,-70,-65,-69,-69,-63
4,-70,-54,-71,-63,-64
4,-62,-65,-73,-71,-63
4,-70,-65,-73,-67,-69
4,-66,-54,-68,-63,-64
4,-68,-64,-73,-66,-63
4,-66,-64,-75,-69,-65
4,-70,-62,-77,-68,-72
4,-65,-59,-74,-69,-63
4,-70,-54,-68,-68,-72
4,-67,-63,-70,-65,-72
4,-66,-60,-77,-61,-66
4,-62,-54,-68,-69,-63
4,-66,-59,-73,-62,-65
4,-70,-54,-68,-71,-64
4,-63,-54,-70,-66,-73
4,-65,-60,-74,-63,-72
4,-66,-54,-71,-66,-66
4,-62,-61,-77,-69,-63
4,-60,-65,-76,-68,-66
4,-65,-63,-76,-69,-64
4,-66,-60,-68,-70,-73
4,-70,-65,-73,-65,-64
4,-66,-54,-68,-70,-72
4,-62,-65,-77,-63,-64
4,-66,-53,-73,-69,-67
4,-61,-60,-68,-69,-63
4,-65,-65,-70,-70,-63
4,-68,-59,-70,-63,-63
4,-66,-60,-73,-70,-66
4,-70,-61,-73,-66,-72
4,-62,-54,-68,-69,-63
4,-66,-54,-73,-70,-72
4,-66,-54,-70,-69,-63
4,-66,-66,-68,-62,-63
4,-62,-54,-75,-69,-66
4,-71,-59,-68,-69,-71
4,-66,-66,-73,-63,-66
4,-65,-59,-73,-70,-63
4,-66,-66,-75,-63,-72
4,-66,-54,-73,-66,-63
4,-64,-54,-72,-66,-63
4,-66,-66,-73,-63,-73
4,-62,-60,-68,-70,-63
4,-66,-62,-68,-66,-73
4,-60,-60,-75,-69,-64
4,-62,-60,-75,-68,-66
4,-66,-66,-77,-63,-72
4,-62,-54,-67,-70,-66
4,-66,-57,-73,-69,-65
4,-64,-54,-74,-66,-66
4,-70,-54,-73,-69,-63
4,-67,-66,-71,-70,-63
4,-67,-54,-70,-68,-72
4,-68,-54,-71,-69,-65
4,-64,-57,-70,-69,-63
4,-66,-56,-75,-63,-72
4,-61,-62,-70,-70,-67
4,-70,-57,-73,-66,-68
4,-62,-60,-67,-63,-71
4,-66,-54,-73,-69,-65
4,-64,-60,-70,-65,-63
4,-70,-66,-68,-70,-71
4,-66,-60,-73,-69,-63
4,-70,-66,-68,-70,-65
4,-64,-66,-72,-66,-64
4,-69,-54,-75,-62,-63
4,-65,-66,-68,-69,-72
4,-69,-53,-73,-70,-63
4,-70,-66,-77,-68,-63
4,-66,-60,-67,-69,-66
4,-68,-63,-72,-70,-72
4,-71,-54,-77,-63,-63
4,-66,-53,-77,-66,-72
4,-62,-54,-68,-70,-66
4,-66,-65,-69,-69,-63
4,-68,-63,-75,-70,-64
4,-66,-60,-73,-63,-63
4,-68,-60,-73,-63,-67
4,-66,-58,-72,-69,-66
4,-64,-53,-74,-70,-63
4,-68,-57,-72,-66,-63
4,-68,-60,-71,-68,-63
4,-62,-66,-72,-70,-65
4,-62,-60,-70,-69,-71
4,-71,-65,-74,-69,-66
4,-62,-60,-73,-67,-68
4,-74,-59,-67,-70,-73
4,-65,-64,-74,-71,-63
4,-65,-59,-66,-71,-73
4,-72,-65,-72,-71,-64
4,-65,-60,-74,-71,-73
4,-62,-65,-72,-71,-63
4,-65,-54,-74,-62,-66
4,-70,-65,-73,-69,-63
4,-64,-58,-75,-69,-63
4,-67,-59,-71,-66,-63
4,-63,-62,-71,-69,-70
4,-71,-61,-74,-69,-74
4,-64,-54,-71,-66,-64
4,-63,-62,-74,-69,-65
4,-63,-61,-66,-67,-75
4,-62,-54,-74,-62,-66
4,-65,-59,-75,-69,-74
4,-61,-59,-69,-69,-63
4,-65,-54,-76,-64,-62
4,-71,-65,-75,-68,-74
4,-66,-54,-84,-61,-63
4,-70,-65,-68,-66,-75
4,-62,-54,-74,-63,-65
4,-66,-64,-68,-68,-74
4,-62,-59,-72,-69,-65
4,-61,-64,-81,-72,-65
4,-67,-59,-74,-62,-63
4,-69,-54,-77,-66,-64
4,-64,-54,-72,-66,-64
4,-66,-61,-72,-66,-64
4,-67,-60,-69,-68,-64
4,-65,-62,-72,-64,-64
4,-62,-62,-72,-67,-74
4,-71,-65,-74,-67,-74
4,-63,-61,-66,-65,-67
4,-69,-65,-77,-68,-73
4,-69,-61,-66,-65,-63
4,-66,-54,-78,-68,-65
4,-68,-64,-73,-67,-62
4,-63,-53,-65,-66,-74
4,-63,-66,-71,-65,-63
4,-62,-59,-68,-66,-69
4,-64,-53,-68,-67,-67
4,-74,-53,-73,-67,-63
4,-62,-65,-73,-61,-63
4,-65,-56,-76,-66,-67
4,-62,-54,-75,-70,-62
4,-71,-56,-67,-68,-64
4,-61,-60,-78,-62,-71
4,-81,-53,-68,-70,-63
4,-60,-65,-64,-61,-68
4,-83,-61,-71,-68,-66
4,-59,-62,-64,-67,-74
4,-68,-58,-72,-67,-69
4,-69,-60,-81,-62,-79
4,-69,-62,-69,-70,-75
4,-78,-54,-67,-62,-73
4,-69,-53,-68,-69,-86
4,-62,-60,-68,-68,-70
4,-73,-65,-68,-66,-75
4,-72,-62,-73,-60,-75
4,-71,-59,-68,-65,-71
4,-75,-62,-67,-61,-67
4,-72,-65,-68,-65,-76
4,-79,-62,-70,-62,-66
4,-65,-66,-69,-70,-77
4,-81,-61,-70,-65,-62
5,-69,-66,-72,-64,-65
5,-69,-60,-72,-62,-76
5,-68,-65,-69,-64,-70
5,-70,-71,-72,-65,-76
5,-70,-63,-68,-64,-70
5,-68,-67,-70,-66,-72
5,-70,-61,-70,-62,-70
5,-69,-75,-71,-65,-66
5,-63,-66,-67,-64,-68
5,-67,-74,-69,-62,-75
5,-65,-61,-70,-64,-69
5,-70,-67,-70,-63,-76
5,-68,-74,-69,-64,-76
5,-63,-61,-70,-65,-68
5,-61,-74,-72,-62,-76
5,-66,-62,-70,-64,-69
5,-69,-70,-70,-63,-72
5,-63,-70,-72,-62,-73
5,-66,-76,-68,-64,-76
5,-63,-60,-72,-62,-66
5,-63,-68,-72,-62,-68
5,-68,-76,-68,-63,-69
5,-70,-70,-68,-62,-67
5,-67,-70,-69,-63,-67
5,-69,-68,-70,-65,-71
5,-69,-63,-70,-65,-71
5,-70,-67,-70,-64,-70
5,-65,-61,-70,-65,-73
5,-71,-60,-68,-62,-66
5,-68,-75,-72,-65,-76
5,-63,-60,-67,-64,-66
5,-65,-61,-69,-66,-71
5,-68,-74,-70,-63,-75
5,-62,-61,-68,-62,-66
5,-66,-75,-69,-64,-68
5,-70,-68,-69,-65,-74
5,-70,-63,-67,-64,-70
5,-68,-61,-70,-62,-76
5,-61,-66,-68,-63,-66
5,-69,-74,-72,-62,-76
5,-61,-61,-68,-64,-66
5,-71,-66,-72,-62,-76
5,-66,-67,-69,-63,-69
5,-62,-62,-68,-66,-76
5,-68,-75,-72,-61,-69
5,-70,-64,-70,-64,-72
5,-66,-61,-67,-63,-76
5,-62,-74,-71,-64,-69
5,-68,-60,-68,-63,-66
5,-62,-69,-69,-66,-75
5,-66,-73,-69,-63,-66
5,-71,-61,-69,-66,-75
5,-65,-66,-69,-64,-68
5,-68,-72,-71,-62,-66
5,-62,-61,-71,-66,-68
5,-66,-72,-71,-62,-66
5,-70,-61,-70,-64,-69
5,-68,-66,-68,-62,-66
5,-70,-60,-72,-66,-76
5,-62,-66,-68,-62,-66
5,-66,-61,-70,-64,-67
5,-63,-66,-72,-64,-75
5,-68,-75,-69,-64,-66
5,-63,-66,-68,-65,-66
5,-69,-75,-71,-64,-69
5,-62,-61,-68,-62,-76
5,-70,-74,-69,-66,-66
5,-70,-67,-70,-63,-76
5,-66,-66,-67,-61,-69
5,-63,-63,-69,-64,-70
5,-70,-59,-72,-64,-75
5,-71,-66,-69,-64,-68
5,-63,-61,-72,-62,-70
5,-69,-70,-68,-64,-76
5,-69,-61,-72,-62,-66
5,-66,-67,-70,-63,-69
5,-66,-65,-69,-64,-70
5,-64,-63,-69,-63,-76
5,-65,-66,-71,-64,-66
5,-68,-74,-69,-62,-70
5,-63,-62,-69,-62,-68
5,-66,-59,-69,-63,-66
5,-62,-74,-68,-65,-75
5,-69,-60,-67,-65,-70
5,-69,-60,-72,-62,-66
5,-69,-60,-72,-63,-76
5,-68,-66,-68,-64,-66
5,-63,-60,-72,-62,-66
5,-68,-63,-70,-63,-66
5,-68,-69,-70,-63,-69
5,-62,-70,-70,-63,-66
5,-62,-67,-70,-62,-70
5,-68,-61,-68,-64,-67
5,-69,-68,-67,-62,-75
5,-70,-75,-69,-62,-65
5,-70,-63,-70,-64,-70
5,-68,-61,-72,-66,-70
5,-62,-73,-68,-64,-66
5,-69,-66,-72,-64,-66
5,-68,-73,-68,-62,-69
5,-64,-60,-69,-65,-67
5,-69,-73,-72,-62,-75
5,-66,-61,-67,-65,-64
5,-69,-74,-72,-64,-75
5,-70,-66,-70,-63,-68
5,-62,-60,-68,-63,-75
5,-67,-66,-68,-63,-70
5,-63,-72,-72,-64,-66
5,-68,-65,-68,-62,-75
5,-63,-72,-69,-64,-65
5,-68,-60,-68,-62,-75
5,-71,-72,-68,-65,-66
5,-71,-65,-69,-63,-69
5,-63,-65,-68,-62,-74
5,-68,-72,-69,-65,-70
5,-67,-65,-70,-64,-70
5,-67,-59,-69,-64,-75
5,-66,-71,-69,-63,-66
5,-66,-59,-68,-62,-75
5,-67,-65,-68,-64,-66
5,-70,-65,-68,-62,-75
5,-65,-66,-68,-64,-67
5,-68,-61,-72,-62,-69
5,-66,-65,-70,-63,-70
5,-69,-60,-68,-64,-66
5,-71,-60,-68,-63,-75
5,-71,-66,-72,-65,-70
5,-70,-67,-70,-64,-66
5,-66,-59,-69,-65,-70
5,-70,-72,-72,-64,-75
5,-70,-60,-69,-61,-75
5,-63,-65,-72,-63,-69
5,-71,-72,-68,-60,-75
5,-63,-66,-72,-64,-64
5,-66,-60,-68,-62,-69
5,-65,-60,-68,-65,-66
5,-65,-66,-72,-63,-75
5,-70,-64,-67,-64,-66
5,-64,-66,-70,-64,-68
5,-70,-65,-68,-62,-70
5,-63,-73,-71,-65,-75
5,-70,-59,-68,-62,-70
5,-63,-72,-72,-65,-75
5,-63,-66,-69,-62,-67
5,-68,-65,-70,-63,-70
5,-69,-62,-72,-63,-66
5,-71,-60,-69,-66,-70
5,-71,-66,-72,-62,-69
5,-63,-72,-68,-65,-64
5,-63,-65,-70,-64,-69
5,-68,-68,-67,-64,-68
5,-63,-60,-68,-66,-65
5,-65,-66,-71,-63,-69
5,-63,-73,-69,-64,-75
5,-65,-66,-68,-64,-70
5,-65,-65,-69,-66,-75
5,-68,-66,-72,-64,-66
5,-63,-73,-68,-65,-66
5,-68,-60,-68,-64,-75
5,-63,-69,-69,-64,-66
5,-70,-67,-68,-63,-70
5,-63,-73,-69,-61,-75
5,-68,-60,-71,-64,-64
5,-71,-74,-68,-61,-75
5,-63,-60,-72,-64,-70
5,-67,-74,-71,-62,-75
5,-64,-64,-69,-64,-70
5,-65,-66,-68,-62,-72
5,-67,-72,-72,-65,-71
5,-70,-59,-70,-63,-70
5,-61,-74,-68,-62,-65
5,-66,-61,-71,-64,-69
5,-62,-73,-67,-62,-75
5,-70,-61,-70,-66,-66
5,-65,-65,-68,-64,-70
5,-68,-66,-72,-62,-75
5,-63,-65,-68,-63,-73
5,-68,-60,-68,-64,-68
5,-70,-65,-68,-62,-75
5,-68,-60,-69,-64,-64
5,-71,-65,-72,-66,-75
5,-65,-64,-69,-64,-70
5,-63,-72,-67,-60,-66
5,-68,-63,-72,-64,-75
5,-66,-65,-68,-63,-69
5,-66,-60,-69,-62,-66
5,-70,-72,-69,-65,-70
5,-70,-58,-72,-64,-70
5,-68,-66,-68,-64,-75
5,-68,-61,-68,-64,-66
5,-70,-67,-68,-64,-69
5,-71,-73,-71,-62,-66
5,-69,-60,-67,-66,-67
5,-68,-73,-72,-62,-69
5,-68,-60,-70,-66,-72
5,-61,-73,-70,-63,-75
5,-69,-66,-71,-62,-66
5,-66,-65,-71,-63,-70
5,-68,-59,-68,-61,-70
5,-69,-63,-70,-63,-66
5,-63,-63,-68,-64,-70
5,-71,-73,-72,-66,-66
5,-62,-65,-69,-64,-68
5,-70,-73,-69,-62,-74
5,-68,-58,-72,-66,-65
5,-69,-74,-69,-62,-75
5,-63,-59,-71,-66,-70
5,-63,-71,-69,-62,-76
5,-66,-66,-67,-62,-71
5,-63,-79,-72,-64,-66
5,-69,-62,-68,-61,-66
5,-65,-72,-73,-61,-70
5,-71,-63,-68,-66,-69
5,-68,-66,-71,-65,-66
5,-63,-67,-69,-66,-66
5,-65,-67,-71,-63,-69
5,-68,-77,-72,-64,-76
5,-71,-62,-69,-66,-66
5,-64,-77,-71,-63,-75
5,-63,-77,-69,-66,-66
5,-68,-78,-72,-62,-76
5,-66,-67,-69,-64,-68
5,-68,-76,-69,-65,-76
5,-71,-65,-72,-62,-69
5,-71,-63,-67,-64,-76
5,-68,-67,-70,-63,-68
5,-66,-77,-70,-65,-76
5,-66,-69,-71,-64,-67
5,-70,-64,-69,-66,-76
5,-66,-72,-72,-62,-67
5,-67,-61,-70,-64,-75
5,-67,-68,-71,-61,-67
5,-63,-71,-70,-63,-72
5,-65,-61,-70,-61,-67
5,-66,-67,-69,-65,-72
5,-71,-71,-68,-64,-72
5,-65,-65,-70,-64,-66
5,-66,-69,-71,-62,-68
5,-70,-68,-70,-63,-72
5,-68,-71,-70,-62,-69
5,-66,-67,-71,-64,-68
5,-67,-70,-69,-63,-70
5,-65,-69,-70,-63,-72
5,-69,-62,-70,-62,-74
5,-63,-60,-69,-64,-70
5,-66,-62,-70,-63,-72
5,-63,-74,-70,-65,-73
5,-68,-68,-70,-63,-68
5,-68,-74,-70,-66,-73
5,-65,-66,-69,-66,-67
5,-63,-64,-71,-64,-70
5,-63,-66,-68,-66,-66
5,-67,-61,-68,-62,-75
5,-65,-63,-69,-64,-75
5,-63,-66,-72,-67,-66
5,-67,-65,-68,-67,-75
5,-63,-74,-72,-62,-66
5,-67,-65,-69,-65,-75
5,-65,-75,-71,-67,-69
5,-64,-66,-69,-65,-66
5,-67,-59,-68,-62,-75
5,-63,-64,-72,-67,-65
5,-68,-61,-69,-62,-70
5,-62,-68,-69,-63,-75
5,-69,-60,-72,-64,-71
5,-63,-71,-70,-62,-66
5,-68,-66,-72,-66,-71
5,-68,-66,-69,-63,-70
5,-68,-61,-72,-62,-70
5,-69,-65,-72,-64,-74
5,-62,-61,-69,-67,-69
5,-62,-66,-71,-64,-66
5,-69,-71,-69,-64,-70
5,-66,-61,-70,-63,-68
5,-62,-63,-70,-67,-75
5,-67,-65,-71,-62,-66
5,-68,-65,-72,-67,-70
5,-65,-71,-69,-64,-70
5,-65,-68,-70,-64,-70
5,-68,-61,-72,-62,-66
5,-63,-67,-72,-62,-69
5,-66,-65,-69,-67,-69
5,-67,-71,-69,-65,-70
5,-64,-67,-70,-65,-70
5,-69,-64,-72,-62,-76
5,-68,-68,-69,-63,-76
5,-68,-61,-69,-65,-66
5,-69,-66,-69,-60,-76
5,-62,-60,-71,-63,-66
5,-69,-71,-69,-67,-69
5,-62,-65,-71,-66,-66
5,-67,-61,-69,-64,-70
5,-62,-66,-69,-68,-66
5,-64,-64,-69,-68,-71
5,-69,-71,-72,-64,-76
5,-69,-65,-68,-67,-71
5,-63,-71,-72,-64,-66
5,-69,-65,-69,-67,-71
5,-68,-66,-71,-62,-67
5,-69,-60,-69,-63,-70
5,-61,-65,-71,-64,-76
5,-67,-61,-72,-64,-68
5,-61,-66,-69,-62,-68
5,-67,-71,-71,-67,-66
5,-65,-65,-69,-63,-70
5,-68,-60,-71,-63,-66
5,-69,-65,-70,-62,-70
5,-62,-72,-70,-67,-70
5,-63,-65,-70,-64,-75
5,-70,-65,-69,-62,-66
5,-68,-59,-70,-65,-76
5,-69,-64,-69,-62,-67
5,-68,-60,-71,-63,-75
5,-68,-65,-68,-65,-64
5,-63,-61,-70,-62,-75
5,-67,-67,-69,-64,-66
5,-65,-66,-70,-66,-74
5,-65,-66,-71,-66,-66
5,-71,-62,-69,-61,-76
5,-69,-67,-72,-65,-72
5,-64,-68,-72,-64,-68
5,-80,-60,-71,-61,-79
5,-64,-68,-71,-63,-70
5,-66,-61,-73,-60,-71
5,-63,-70,-71,-68,-78
5,-65,-62,-73,-61,-68
5,-65,-62,-74,-72,-75
5,-63,-65,-75,-64,-71
5,-65,-63,-77,-71,-69
5,-76,-69,-76,-66,-69
5,-71,-63,-78,-69,-69
5,-69,-65,-73,-66,-70
5,-79,-75,-79,-71,-70
5,-67,-65,-69,-62,-71
5,-63,-72,-73,-61,-70
5,-65,-67,-76,-64,-68
5,-66,-65,-72,-64,-68
5,-63,-63,-72,-61,-80
5,-69,-71,-69,-68,-74
5,-71,-63,-71,-62,-75
5,-71,-62,-71,-70,-71
5,-68,-68,-70,-65,-74
5,-70,-68,-71,-63,-74
5,-72,-63,-72,-61,-73
5,-74,-67,-72,-60,-76
5,-69,-64,-71,-65,-66
5,-73,-66,-72,-65,-76
5,-73,-68,-72,-60,-75
6,-76,-85,-75,-57,-65
6,-76,-71,-75,-59,-69
6,-68,-71,-68,-57,-74
6,-74,-69,-75,-57,-67
6,-64,-71,-73,-60,-71
6,-64,-71,-71,-58,-71
6,-76,-71,-73,-58,-69
6,-64,-71,-68,-57,-66
6,-67,-71,-73,-63,-76
6,-74,-72,-71,-59,-71
6,-64,-70,-68,-57,-65
6,-68,-83,-72,-63,-76
6,-64,-71,-75,-56,-67
6,-64,-68,-67,-63,-71
6,-68,-72,-74,-56,-67
6,-71,-71,-70,-61,-71
6,-67,-72,-73,-60,-65
6,-64,-77,-74,-58,-71
6,-74,-72,-69,-60,-65
6,-75,-72,-71,-59,-71
6,-67,-71,-74,-57,-67
6,-75,-72,-73,-62,-75
6,-64,-75,-72,-59,-71
6,-73,-73,-72,-57,-74
6,-67,-86,-74,-62,-66
6,-64,-72,-72,-57,-73
6,-68,-73,-74,-60,-71
6,-64,-71,-71,-57,-65
6,-68,-73,-73,-57,-74
6,-74,-79,-73,-57,-74
6,-68,-82,-74,-57,-70
6,-65,-68,-75,-58,-71
6,-76,-71,-73,-57,-77
6,-67,-69,-75,-57,-70
6,-74,-71,-75,-63,-67
6,-69,-71,-71,-58,-73
6,-67,-83,-69,-63,-67
6,-71,-82,-73,-56,-74
6,-65,-71,-67,-56,-77
6,-70,-72,-73,-59,-66
6,-72,-78,-71,-60,-66
6,-68,-72,-69,-59,-73
6,-68,-72,-74,-63,-67
6,-76,-77,-69,-58,-76
6,-67,-72,-75,-63,-68
6,-65,-71,-71,-57,-76
6,-67,-86,-74,-58,-71
6,-70,-72,-71,-56,-70
6,-73,-85,-73,-57,-73
6,-74,-77,-74,-57,-75
6,-76,-72,-69,-60,-73
6,-67,-72,-69,-57,-71
6,-67,-71,-72,-56,-73
6,-65,-71,-72,-57,-71
6,-65,-70,-73,-57,-70
6,-70,-72,-75,-57,-76
6,-72,-72,-71,-57,-69
6,-68,-71,-68,-60,-71
6,-63,-83,-73,-63,-65
6,-64,-71,-68,-57,-68
6,-71,-84,-74,-58,-67
6,-68,-84,-73,-57,-75
6,-75,-72,-71,-63,-71
6,-68,-79,-74,-56,-70
6,-65,-84,-71,-63,-75
6,-65,-72,-73,-57,-71
6,-76,-85,-70,-61,-73
6,-76,-71,-73,-59,-70
6,-68,-85,-73,-56,-71
6,-65,-71,-69,-56,-75
6,-68,-73,-73,-63,-71
6,-70,-71,-71,-57,-66
6,-76,-78,-74,-58,-67
6,-68,-71,-69,-57,-64
6,-76,-72,-75,-60,-71
6,-68,-86,-71,-57,-64
6,-76,-73,-75,-61,-71
6,-68,-71,-73,-57,-75
6,-65,-72,-68,-58,-65
6,-68,-87,-71,-57,-71
6,-68,-72,-69,-57,-74
6,-63,-72,-73,-63,-72
6,-74,-71,-70,-57,-71
6,-65,-79,-73,-59,-71
6,-68,-85,-73,-56,-69
6,-66,-85,-72,-60,-71
6,-66,-83,-74,-60,-76
6,-72,-84,-72,-60,-69
6,-66,-72,-73,-59,-71
6,-63,-85,-69,-63,-75
6,-67,-71,-74,-57,-71
6,-65,-78,-71,-59,-71
6,-72,-71,-71,-60,-72
6,-66,-88,-75,-56,-71
6,-66,-76,-70,-57,-71
6,-70,-87,-70,-58,-73
6,-69,-71,-70,-58,-72
6,-66,-79,-70,-56,-72
6,-76,-75,-71,-58,-71
6,-68,-79,-68,-58,-68
6,-65,-72,-73,-63,-72
6,-68,-72,-72,-58,-64
6,-72,-72,-69,-57,-72
6,-70,-72,-70,-61,-72
6,-67,-70,-68,-58,-74
6,-76,-70,-73,-59,-66
6,-74,-76,-72,-58,-65
6,-76,-72,-72,-57,-66
6,-68,-86,-73,-57,-75
6,-76,-86,-71,-63,-73
6,-65,-72,-69,-56,-66
6,-68,-72,-73,-59,-71
6,-65,-72,-71,-63,-75
6,-66,-71,-74,-56,-73
6,-66,-72,-69,-56,-70
6,-68,-72,-71,-63,-64
6,-66,-77,-71,-57,-70
6,-65,-72,-75,-58,-75
6,-72,-82,-69,-57,-73
6,-70,-83,-71,-60,-71
6,-67,-75,-79,-60,-66
6,-75,-70,-69,-55,-67
6,-66,-75,-77,-59,-67
6,-71,-75,-69,-60,-72
6,-63,-81,-74,-57,-67
6,-70,-74,-72,-55,-73
6,-63,-73,-69,-58,-72
6,-68,-74,-74,-56,-72
6,-65,-75,-75,-59,-72
6,-62,-79,-68,-56,-65
6,-72,-74,-77,-62,-66
6,-71,-74,-75,-60,-65
6,-68,-70,-75,-57,-70
6,-66,-71,-75,-57,-66
6,-73,-71,-72,-59,-71
6,-69,-70,-74,-58,-71
6,-64,-90,-75,-58,-65
6,-66,-75,-73,-59,-71
6,-68,-71,-73,-57,-72
6,-66,-71,-69,-60,-65
6,-66,-76,-75,-57,-69
6,-65,-71,-70,-57,-73
6,-63,-73,-73,-57,-72
6,-68,-73,-69,-60,-74
6,-75,-76,-75,-57,-65
6,-65,-71,-68,-62,-74
6,-74,-83,-75,-57,-72
6,-68,-71,-68,-58,-74
6,-72,-73,-75,-59,-73
6,-65,-73,-69,-58,-68
6,-68,-82,-75,-57,-72
6,-68,-76,-73,-57,-67
6,-69,-82,-73,-63,-73
6,-76,-75,-68,-57,-65
6,-66,-71,-70,-57,-68
6,-69,-74,-69,-62,-72
6,-76,-72,-68,-57,-66
6,-71,-74,-68,-58,-71
6,-76,-72,-75,-57,-70
6,-65,-72,-69,-56,-77
6,-69,-80,-72,-56,-66
6,-65,-74,-75,-63,-71
6,-69,-72,-68,-56,-77
6,-66,-81,-72,-58,-73
6,-78,-73,-75,-63,-77
6,-78,-72,-72,-57,-65
6,-78,-72,-72,-56,-70
6,-77,-76,-70,-58,-66
6,-65,-73,-69,-58,-76
6,-67,-72,-69,-57,-71
6,-79,-73,-72,-57,-68
6,-66,-73,-71,-60,-66
6,-63,-71,-75,-57,-65
6,-68,-81,-69,-58,-73
6,-65,-72,-75,-57,-66
6,-79,-79,-68,-56,-72
6,-68,-73,-74,-57,-64
6,-79,-72,-70,-58,-73
6,-68,-72,-72,-60,-75
6,-68,-72,-75,-57,-77
6,-71,-72,-70,-60,-66
6,-79,-71,-71,-59,-74
6,-68,-73,-68,-56,-77
6,-68,-80,-74,-59,-73
6,-69,-76,-70,-59,-64
6,-68,-72,-72,-56,-73
6,-65,-80,-68,-60,-64
6,-68,-73,-71,-56,-73
6,-65,-74,-70,-62,-75
6,-79,-73,-72,-57,-77
6,-65,-72,-67,-62,-66
6,-72,-71,-68,-56,-75
6,-79,-81,-72,-63,-77
6,-71,-77,-69,-59,-74
6,-65,-80,-72,-63,-75
6,-68,-72,-75,-57,-65
6,-72,-73,-69,-58,-66
6,-71,-73,-72,-57,-64
6,-68,-73,-75,-63,-77
6,-77,-81,-72,-57,-70
6,-76,-72,-70,-60,-71
6,-71,-73,-71,-59,-68
6,-65,-73,-73,-63,-76
6,-68,-72,-68,-56,-73
6,-65,-73,-71,-63,-64
6,-66,-73,-72,-58,-76
6,-69,-73,-72,-59,-64
6,-77,-82,-68,-56,-75
6,-62,-73,-71,-57,-66
6,-75,-72,-70,-63,-75
6,-75,-74,-75,-57,-76
6,-65,-72,-68,-57,-72
6,-76,-74,-75,-58,-76
6,-66,-76,-72,-56,-74
6,-66,-71,-69,-62,-74
6,-65,-83,-72,-58,-65
6,-68,-72,-67,-63,-76
6,-75,-74,-75,-58,-68
6,-77,-78,-70,-59,-70
6,-65,-73,-72,-57,-65
6,-68,-80,-68,-58,-72
6,-66,-78,-70,-58,-72
6,-76,-75,-75,-56,-65
6,-68,-84,-68,-63,-74
6,-68,-73,-71,-57,-64
6,-65,-73,-75,-60,-65
6,-68,-84,-72,-63,-72
6,-75,-75,-75,-57,-75
6,-65,-72,-75,-63,-72
6,-74,-73,-72,-57,-65
6,-68,-81,-75,-63,-65
6,-68,-80,-72,-57,-64
6,-76,-74,-75,-62,-70
6,-68,-80,-72,-57,-64
6,-77,-74,-75,-57,-72
6,-68,-72,-68,-63,-76
6,-65,-72,-71,-57,-72
6,-72,-81,-68,-56,-65
6,-68,-83,-75,-58,-67
6,-65,-71,-72,-58,-75
6,-66,-83,-73,-63,-65
6,-64,-72,-67,-58,-70
6,-65,-69,-72,-56,-68
6,-67,-68,-68,-55,-65
6,-64,-71,-68,-57,-65
6,-65,-76,-70,-58,-66
6,-68,-80,-69,-59,-67
6,-65,-84,-69,-57,-69
6,-67,-77,-69,-57,-72
6,-72,-72,-72,-61,-74
6,-67,-67,-74,-57,-71
6,-79,-79,-76,-66,-70
6,-68,-73,-74,-57,-72
6,-67,-70,-72,-64,-67
6,-68,-75,-74,-60,-67
6,-65,-74,-71,-56,-67
6,-72,-74,-74,-59,-68
6,-70,-70,-82,-62,-67
6,-66,-68,-76,-56,-72
6,-65,-74,-74,-58,-68
6,-65,-71,-75,-57,-64
6,-62,-73,-75,-61,-66
6,-66,-67,-76,-60,-72
6,-83,-75,-74,-61,-68
6,-69,-71,-75,-59,-65
6,-65,-77,-76,-55,-72
6,-74,-71,-74,-62,-68
6,-70,-72,-76,-59,-76
6,-66,-75,-73,-56,-65
6,-63,-72,-73,-65,-73
6,-72,-74,-71,-58,-68
6,-66,-80,-72,-64,-68
6,-64,-74,-70,-57,-72
6,-66,-79,-72,-58,-66
6,-69,-77,-74,-61,-73
6,-73,-73,-74,-56,-73
6,-67,-76,-71,-56,-68
6,-66,-74,-73,-58,-73
6,-66,-81,-74,-64,-74
6,-65,-76,-72,-58,-68
6,-66,-80,-73,-56,-73
6,-77,-76,-74,-64,-68
6,-71,-73,-73,-58,-68
6,-66,-74,-72,-58,-72
6,-75,-74,-70,-64,-69
6,-66,-79,-74,-55,-73
6,-70,-73,-76,-63,-76
6,-75,-79,-72,-55,-67
6,-72,-76,-73,-60,-72
6,-71,-78,-72,-61,-74
6,-67,-75,-72,-56,-73
6,-69,-75,-72,-54,-74
6,-66,-74,-71,-63,-75
6,-67,-74,-72,-59,-66
6,-66,-77,-72,-57,-69
6,-68,-77,-70,-64,-71
6,-69,-77,-72,-56,-73
6,-72,-74,-74,-61,-74
6,-66,-77,-73,-56,-75
6,-68,-74,-71,-64,-70
6,-66,-76,-73,-56,-75
6,-73,-74,-71,-56,-67
6,-66,-76,-73,-58,-73
